cluster,size,date,title,issue,seq,text
541167153321,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"Norah slowly arose and staggered against
the wall.
Hie, mum, hie, yez see I se awake.""
""You're drank, you had better say,"" 1 re plied.
""Lfruuk, d'ye call it!"" exclaimed Norah, an- 1
grily, trying to look diguitied ; ""drunk, after
takin' one tay spoonful of brandy iu a quart of
water!""
""Leave the room and go to bed,"" 1 said iu- j
dignautly ; ""to morrow 1 shall dismiss you.""
After much arguing, Norah finally decided
to retire, and 1 was left sole monarch of all the !
dirt and disorder.
I surveyed the room for awhile in despair,
but the work had to be done, and 1 seized the
uiop and scon finished. When 1 was about to
deeoeud the stairs, all tired and dirty, 1 heard
Frank calling.
""Hattie! Hattie! where iu the world are
yoo?""
f ""?ere,"" I replied.
Frank came up the &lt;incar|a*ted stairs, aud
tumbled over the mop.
""Confound it!"" he cried, ""why is this house
as dark as Egypt? Well,"" be went on, ""are
we to go to bed rapperles* as well as dinner
iaeef
""There is do fire made,'* I said. ""Norah h
drunk, and I am cired to death ; and?and?"" .
here I burst into tears, and sat duwu ou the
wet floor.
"" Why, Hattie ! Hattie ! what arc you cry-1

ing about? I'll make the fire; never mind!
about the sapper ; had a capital dioner down
town ; come down stairs out of this damp
room.""
And Frank, who always got good and sorry
the moment after he was cross, helped me off
the floor, and down stairs into the kitchen.
* Now don't cry any more,"" he said, wiping
my tear-bedewed cheek with his handkerchief,
""sit down, and I'll have a tire in two
minutes.""
""Where's Ted?"" he inquired, pausing for

breath between the vigorous puffs at the tire.
""I haven't seen hiui all the afternoon. I
sent him out to play and he hasn't been in the
house since,"" I replied.
Frank dropped the shavings and started out
in search of hi in.
1 waited arid waited, and shivered with the
cold, but no Frunk came. I sat in the stiff
backed chair arid closed my eyes. The last
I thing I remembered was a violent nod which
nearly dislocated my neck.
"" Hattie!""
1 awoke with a start. Frank was shaking
me.
"" You will take your death of cold ; you have
been fast asleep.""
""Where was Ted ? Did you find him in the
cistern?"" 1 asked, dreamily.
""No,"" laughed Frank, "" but just about as
bad; the poor fellow was in the coal cellar,
asleep like his mother.""
I rubbed my eyes and looked at the child;
he was covered with coal dust from his head to
his feet, and as black as any negro. Frank
prepared supper while I washed Ted's face aud
hands. .
"" llow can you finish your cleaning without
Norah?"" he inquired.
"" I am sure I don't see how 1 can,"" I replied,
as the mountains of work arose in my troubled
tnind. ""Norah must be sent away in the
morning.""
We all ate heartily of our BUpper, notwithstanding
the eggs were fried until they were so
Crist) aud brittle that they broke into bits if you
so much as looked at them, and the toast was
burnt, and the coffee not half boiled ; still, as I
was so hungry, it all tasted pretty good. After

we bad cleaned away the table and piled the
dishes away to be washed in the morning, we
retired, and being so fatigued I did not awaken
until a late hour in the morning.
Norah was dismissed. Frank went to his
office and 1 to tny cleaning. Frank had the
carpet shaken, and the parlor floor being dry,
I soon had it all tacked down ; then moved the
chairs ili, and began to dust the mantel ornaments,
but, O horror ! I let fall one of my
loveliest vases and shivered it into a thousand
fragments. A very bad beginniug of the day,
I thought, sorrowfully picking up the pieces.
44 Mamma,"" cried a shrill voice, "" I's all
jess up.""
44 W here are you, Ted I called.
44 Here,"" cried Ted.
44 And where is 4here;' you're in some mischief,
I'll be bound.""
1 heard Ted's chuckling laugh, and a great
scrambling up the attic stairs.
After 1 had throwu the shattered pieces ol
my vase away, I ran up stairs to see what ht
was doing. What a sight met my eyes ! Ted
was arrayed iu my violet silk, pinned up it
front, and trailing far behind on the floor, my
white lace shawl around his shoulders, and my
best bonnet on his head.
I stood transfixed for a moment, while Ted
went prancing round und round iu the dust and
dirt of the attic ; then 1 started after him. Ol
course be ran, screaming and laughing. 4,Tak&lt;
care,"" I cried, but too late ; be fell from th&lt;
top to the bottom of the stairs.
Kip, rip, weut my violet silk ; bump, bump
went Ted. I flew down after him with my hear
in my mouth, and picked up a little iusensibh
heap of lace, ribbous, silk and dirt. That fal
saved Ted from a good whipping. I carriet
him down stairs, and sprinkled him profusely
With uut^r natnnhnr itmi onn Jo onliwrni' nnti

be opened his eyes ; then 1 examined my ruinec
clothes. My dress was a mass of grease, cob
webs and dust , the front width was wretchedly
torn with the puis; my shawl and bonnet was
crushed and torn. 1 put them all away with ?
sigh of regret, and turned my attention once
more to the perpetrator of this terrible deed
Just then some one knocked at the back door
On opening it 1 found a stout German girl on
the step who talked so broken that I coulc
scarcely understand her, but managed to com
prehend enough to know that Frank hud en
gaged her for me. 1 set her to work iinmedi
ately to clean the china closet, and returned tc
uiy wounded Ted. Suddenly 1 heard a terrible
crash in the dining-room. ""Ileavensl"" I ex
claimed ; ""what can have happoued now ?"" and
rushing out I found the frightened girl clasping
and unclasping her hands in a heartrending
mariner. No wonder. She had upset the table
on which all my shining glass and chiuu wan
placed. Everything was literally smashed to
fiieces. My beautiful celery glasses! My gobets,
and tea-set! My fruit stands ! Was there
ever such a poor afflicted mortal as 1 'i Wordu
failed me to express my feelings at that momeut.
1 sat down perfectly stunned, to witnese
the harrowiug sight of all uiy superb dishes
swept away.
There came another knock at the door. This
time an Irish girl made her appearance. I
i wondered if Frank intended to send a regiment
! to destroy my house. However, J took her in,

and the nrst thing 1 told her to do was to answer
the door bell wliich bad rung twice. I
peeped through the door, which was partly
open, and saw two ladies, but could uot distinguish
who tbey were.
44 Mum, there are two wimmen as wants to
see yez,"" said Anu, giving the door u violent
push against my head.
4*Go tell them to excuse me,"" I said ; and
beiDg very dizzy from the blow, I failed to
notice that Ann, in her stupidity, had left the
sitting-rooiu door wide open, aud as the ladies
came out of the parlor they saw me plainly.
41 O mortification !"" I was all rags and dirt,
but had become somewhat reconciled to any
misfortunes by this time.
When Frank came up to supper, the hall
was very dark ; Ann was putting down the door
mat. Frank forgot all about the new servant,
and in the darkness mistook the horid Irish
girl for me, and kissed her. Ann screamed
and rau, and fell over a chair; Frank tore
j round and swore : and said he would rather
I be in Bedlam than where a woman was cleaning
house ; wondered why I couldn't have the hall
lighted. To all this I made no reply, but
smiled grimly. Being so overwhelmed with
; my own griefs, 1 did not care if Frank kissed
! every servant girl in the United States.
The next morning the German girl left.
Probably she was fearful she should encounter
my frown again. Ann remained, and we proceeded
to finish our havoc. The day was gloriously
begun by Ann, who succeeded charui:
iogly iu breaking the glultes of the chandelier,
and upsetting my gold fish on the carpet, to
say nothing of the water. 1 believe 1 shook or
slapped the girl, 1 don't remember which.
Ann who art uKturiislieil wt n^?ini/ lite He into

sucb a passion that she hacked up against the
window and thrust her clumsy foot through
' my lace curtain. This was the grand finale.
1 hurst into tears and so did Ann. Ted, hearing
the sobs, came running in, and not knowing
what to make of it, joined in the chorus.
Aiuidst one of our longest and loudest wails,
the street door suddenly flew open, and in
walked tuy Aunt Thankful, with several dozen
carpet hags and bundles, prepared evidently
for a long visit.
iu the name of all that's wonderful!"" she
shrieked, letting all her traps fall. "" What
has happened? Is Frank dead, Ted scalded,
or the house on fire?""
1 made no reply, hut sobbed heedlessly ou.
""ilattie!"" cried Aunt Thankful, in an awtul
voice. "" Answer me immediately. What is
the matter ?""
"" My lace curtain,"" I gurgled out.
Aunt Thankful put on her spectacles, sat
down on the iiuor and examined it. "" Silly
puss,"" she mumbled- "" I can darn that iu ten
minutes.''
"" Yes, with blue stocking yarn,"" I said, and
began to laugh sarcastically, and tbeu 1 laughed
aud laughed. Ann laughed, and Ted laughed.
Poor Aunt Thankful stared at us iu horror, and
a**ist

Miood Heavens! they are all stark mad;""
and jumped up off the floor ; ahe seized uiy ariu
aud dragged me into the bed room, and put me
to bed, then went out aud locked the door,
and left me alone, i went to sleep. When I
awoke Auut Thankful was fitting by the bed
dewing.
Aunt Thankful,"" 1 said, ""when did you
come ?""
'Yesterday morning,"" she replied.
44 What time is it now ?"" 1 inquired.
""Three o'clock,"" answered Auut Thankful.
* 1 have slept several hours, then,"" 1 said.
Was 1 asleep when you came?""
""I should rather think not; when I came
you were crazy, and I put you to bed. \rou (

THE 3STE
slept all the rest of the day and night until tb;s
bleosed minute, and if you hadn't been put to
bed you would hare bean put in the insane asylam,
now.""
I began to laugh. Aunt Thankful stared at
me and said :
""If you laugh any more 1 will put you in
the cellar, and feed you on bread and water for j
a week.""
This not being a pleasant prospect, I subsided.
"" You are a precious woman to clean house,""
continued she. "" 1 should have thought a child
would know better than to commence to clean j
right in the middle of the house. You should
| commence in the attic and go down. You don't
; know that after you have got through with the
; iliiujn filaiM tlio Aipt fpAm tKa afrfris* will maL'a it

j Vivv TT * DtWII a VUV Utl * It VUi IUV ?I?IV VI III IMWUV IV
dirtier than ever?""
"" I never thought of that,"" I answered
meekly.
| "" Aud then to begin when it's cold euough
to freeze. It's a wonder you didn't have the
long fever, or something worse,"" went on Aunt
Thankful.
"" 1 must get up aud clean the attic,"" I said.
"" No, you won't,"" said Aunt Thankful, ""for
I cleaned it myself.""
"" Well, there are the rest of the carpets to |
put down.""
"" They're all down.""
"" And the pictures t""
"" All hung.""
1 gave a great sigh of relief. What would i
have done if it had uot been lor Aunt Thankful
! She had accomplished in one day what it
would have taken me a week to perform, but
! then I never could bob around like Aunt
Thankful ; she seems to be made of wire. I
have learued since then to take Aunt Thank*
fill's advice, uever to commence cleaning until
the weather is warui, and never to commence
at the wrong end of the house.
It is such a mortification to think that my
new plan was a total failure.?Htarth and
> Home.
Perkins"
549756950304,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"vestern wall, at a point near what is known as
Wilson's Arch. It receives tho name from the
act that it was tirst discovered by Captain
Wilson, who had not the means, however, to
prosecute any mining operations. Captain
Warren's explorations proved this arch to be
>ne of a series forming a viaduct which led j
'rem the Temple toward the palace of Herod
>n the western hillt and constituting perhaps
he very bridge across which Jesus was conluctcd
from Pilate to Ilerod on the day of his
rial. The remains of a winding aqueduct, cut,
n the solid rock beneath this bridge, were also !
li8oovered. Part of this bridge has fallen, and
iroken and buried the aqueduct in its fall; and
;he original pavement of the ancient road in
:he valley itself is forty-five feet below the pres
;nt surface formed by the ruins of the ancieut
ivalls and bouses. Nor is this all. A"
652835849694,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"We have no ambition to '
ight in Radical uniform. We believe that j
lonesty wins when duplicity loses. We wish :
10 'Republican corks' on which to float into
sower, but with the aid of God and the people j
re will breast and buffet the billows of Radi- '
:a!isui with true Democratic arms aud hearts, j
[f the old 6kip goes down in the storm, let it be 1
vith her guns blazing from every port-hole |
ind her old constitutional flag floating in tri- j
imph from her tallest mast. We fight under
to piratical colors.""
The Lexington (Ky"
824634370853,5,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"The educatioua1 work In Georgia, thus
far, i? simply preparatory, as the common school
law was passed only at the last session of the
Legislature ; a State superintendent has been
appointed, and the schools will be opeued next
fall. In Mississippi there are 3,0.QQ schools,
^$d Muong the teachers are large numbers of
ex-Confederate soldiers. In Texas the Legislature
has passed a school law which contains a
compulsory clause?the ouly enactment of the
kind in the South. North Carolina makes a
bad return, but iu South Carolina and Alabama
the prospect iu good- The general result of
the Commissioner's observations shows that the
educational wants of the Southern States are
:ully recognized, and"
17181401911,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"there is manifest historical
intruth in putting V&amp;llandigh&amp;ni forward as
he champion of Seymour, or as one favoring
he nomination or that gentleman at all. Vulandigham
went to New York in 1808, with no
ntention of taking an active part in the con- ! I
rent ion. lie was not an elected delegate, and
ie was known to be hostile to the claims of &lt;
he Ohio candidate?Mr. Pendleton. He was '
>oarding in a quiet house up town, far removed
rom strife tiud turmoil of the Fifth Avenue
md the St. Nicholas. The writer of this article
was the tlrat to call upon him in his seclu- j
ive retirement. In reply to a question as to
vbo was his candidate, aud what he proposed
o do, he replied that he had no candidate, and ? 1
hat he didn't propose to do anything. He &lt;
vas very positive, however, that Pendleton !
tad no chance for the nomination ; and this ' 1
act, so far from grieving him, seemed to cheer
liui very much. lie felt bitter toward Pendle- i
on and his friends because they had helped > 1
rhurman in the recent Senatorial election, i
'Now,"" said he, ""if Mr. Pendleton thinks !
te's God Almighty, let him go ahead. I
As soon as Yal.'s presence in tba city be-' ;
ame known the Pendleton men caucused on i
he best means of pacifying him, and it was ! 1
luiekly resolved to vacate a seat in the Ohio i

lelegation tor his benefit. This was done, and i
Val. accepted with alacrity, pledging himself 1
0 stand by Pendleton while there was a chance i
or hirn, but well knowing there was no chance, i
)u the evening of the first day of the conven- &lt;
ion Valianaigham had a long conference with i
he New York delegation, in which the subject i
if Chase's nomination was agitated at consid-! i
irable length. There was little or no opposi- ! 1
ion to it, and the only question in dispute I
eeuied to be as to the best uieuns of bringing i
lis name before theconvention. Several meet- j &lt;
ngs and conferences were held, at each ef &lt;
rhicb Vnllandigham was prominently present. 1
le had by this time thrown oif bis outward
hell of indifference or neutrality, was inwardly i
ejoieing over Pendleton's defeat, and was I
>punly advocating the nomination of Chase. j
Finally, the night before the nomination of I
Seymour, Mr. Vallandigham met a few friends j 1
>y special invitation, at the Manhattan Club &lt;
ooms, and it was then and there arranged that 1
it a certain stage of the next day's proceedings &lt;
Vallandigham was to put Seymour in nomina- , i
ion, and Seymour was to decline in favor of j '
Jhase, who was thereupon to be put through i
vith a hurra. This programme was spoiled by
1 little squabble for personal precedence among i
he Ohio delegates. Mr. George McCook in- , 1
listed upon thrusting himself forward to do all &lt;
he talking and make all the motions for the j i
Jhio delegation. It was he, we believe, who &lt;
irst suggested Seymour to the convention. ! i
rallandigharn made a very neat speech, appa- j '
eutly to urge acceptance, but really, as we :
lave reasoD to know, ""to give the old fellow j i
ime to get his wits about him and nominate I '
?hasc."" We know, also, that when Seymour, j
'swearing he would ne'er consent, consented,"" ]
here was not a more indignant person in the '
itv of New York than C. L. Vallandiirharn. i

3eforo he left Tammany llall that day lie did
lome of the tallest swearing known to modern
itatesmanship. lie said he ""never saw a
food thing so nearly done and then so badly
>otched.''
^ -ma"
34360775675,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"A California Rancii. ft
ti
An account of the ranch of General Bidwell, H1
n theChico (Cal.) Enterprise of April 1, says lt
.hat this farm contains 18,000 acres, and is 8j
tubdivided into three separate apartments? j ,c
he agricultural, the horticultural aud porno- j ir
ogical, and the grazing. The present year's $\
:ulture embraces 1,000 acres of wheat, 850 , ct
teres of barley, 150 acres of Norway and Mar- a!
ihall oats, 200 acres of meadow, and the resi- b&lt;
lueof 15,200 acres in orchards, vineyards, and a1
jasturage. The meadow lands are new, yet b
ast season yielded three tons of hay to the ai
icre. Timothy and clover are the grasses from 1 c,
which the hay is made. The present year he ha9 w
ntroduoed to this farm the Alfalfa clover, six h.
,een acres being sown, with the design to occupy vi
much more space with this invaluable grass in (j
uture. Several hundred acres of summer tl
'allow have been broken up reudy for the next p]
fear's aowing.
The orchards contain 8,000 trees, 1,300 of '
which are cherry trees ; the remainder apple,
peach, pear, plum, nectarine, fig, almond,
ipricot, German prune, etc. There are 60,000 0I
rines, embracing almost every variety of the r{
choicest foreign and domestic grapes ; 25,000 f(
>f these vines have this seasoo been set out
ipon the new vineyard, on the east side of the
farm, and will be greatly increased within the 8|
lextyear. The stock includes about 200 horses, w
imongthem two blood stallions and and a num- tl
per of brood mares; 1,000 head of cattle, ft
naoy of them short horn crosses ; about 3,000 \
ibeep, and 2,000 hogs.
The farm is entirely inolosed, mostly cleared c]
>f stumps and -underbrush, and the streams b
cleared out. Large numbers of shade trees h
tod ornamental trees have been planted along I
he outer or dividing fences. h"
42950047774,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"nigger, after wich we adjourned to Basoom's,
ex is our custom, and there organized
frfih raids onto our nateral enemies
The next morning 1 notised a pecoolyer look
' oa Bigler's face and likewise on Pollock's,
frinned at me ez I passed, with a broadnis
wich I oauldn't account for. Lubbock, the
1 postmaster, bust into a roar ez 1 walked
4nto bis offis, and I angrily demanded the rea­
son for has hilarity.
*' LhSl mistake ob Biglers,'* returned be,
laughHbg loader than before.
"" What mistake?"" 1 asked, turning pale, fo:
a suspishen was creepin over me.
44 Whv, he didn't get no paper at all, and?'
""And all that story about the split in the
Republikiu party North wuz one uv his infer
nalliee!""
44 Bat's about de oorreet state ob de cess 1""
replied the nigger, showin all his ivories.
M Bigler wanted to see ef yoor 'pentance wui
genoeine?dat's about all dab wuz ob it He
*sprest a desire to assertane jist how peeceabU
yood be to de niggV"
85900284975,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"Lirriacotr's Magazine roa Jolt.?1. lade- ,
Stndenoe Ball. A Poem. By Beater A. Benect
2. Baltimore Beauty. By J. W. Palmer. '
3. Robert Chambers. By James Qrant Wilson. i
4. Vernal Pictarea. A Sonnet. By Panl u. t
Hayne. 5. A Provence Rose. A Novelette, i
By ""Ouida.""' 6. The Settlement ef Maryland.
By Edward C. Bruce. 7. Jim Wagman of
Wagman's Lode. A Western Sketch. By 1
David O. Adee. 8. Student Rambles in Pros* i
ia. By Stephen Powers. 9. Frightened to .
Death. A Story. By Magaret Hosmer. 10.
Public Libraries. By Edward C. Howland.
11. Ab Initio. A Poem. By Geo. H. Booker. 1
12. Wild Ireland. By B. Donbavand. 13 i
Our Monthly Goaein : An Unpublished Letter &lt;
ef John Quincy Aaams, giving Conversations
with Madame de Stael; a Visit to the Battle- '
field of Sedan , Letter from Rome, ete. 14.
Literature of the Dey. 15. Serial Supplement,
""Rookstone."" By Katherine S. Macquoid. i
rr"
103080719234,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"President Lincoln's S >n.?All who can
igine the temptations to arrogauce, idleness.
1 superficiality which the son of a very cele
ited man must encounter as an incident of ?
heritage, will appreciate the compliment
plied in the following description of Robert |.f
Lincoln, which occurs iu a book just publed
on the 4* Chicago Bar : "" "" He is but
,10 more than tWPntv fivo vonra nC o?o onrl

? already taken a position as being an excel- ri
t manager, possessed of good ability, quiet,
ewd, unostentatious, and with a thorough j
rotioo to the profession of law. He is the
re entitled to credit from the fact that he n'
s steadily resisted all attempts to induce him p
accept some official position while his father
s President, or to participate in politics ni
ce; and that he has applied himself to his
al studies precisely as if he were the son of
; least influential of parents, and has pur- Dl
d them under many painful and most dis- p
iraging circumstances. He has proved that ?,
has a thousand sterling qualities ; and there
i be no doubt that with age he will attain a
tinguished eminence as a member of the ti
al profession."" The teuder and reverent love 0|
icb all true Americans have for Abraham q
tcoln will give peculiar satisfaction to the je
ding of such good words about bis eldest c"
146029399949,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"men of this
ss. The Governor ha.s in his othce a number 10
Ku-Klux uniforms captured recently in in
attooga county The costume consists of) w
iiaunel trowpers, black blouse, trimmed '
b red and gathered at the waist, and a black th
v 1 covering the face and falling down to the ! e:
:ast, with a cape behind The holes cut for |
eye9 are bordered with white, and from the
uth protrudes a piece of red tlannel, repre- I
iting a long tongue. For a headpiece real i h'
us are sometimes worn, and often a common ^
; hat or some uncouth device of paper. cl
\ man of considerable nerve would be
{htened by the appearance at night of a band ^
men tricked out in this dismal and fantastic
;b, and it is ea*y to amagine with what ter- ^
they inspire the poor, ignorant negroes ou
i plantations, who know that their errand is
rays violence, and often murder. The mys
y of the organization and the fantastic dis- -h
ise has naturally a great charm for the Ku- w
hi, and to this is added a spice of danger, a li'
ise of power, aud a decided pleasure in break- is
; the laws and destroying the authority of the w
dical State Government, which they have
?n taught by such men as Stephens and
ombs to look upon us a tyrannical usurpa- .
n which bad"
163209832593,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"said: 'The ^
thing can't be repeated. The next Democratic | 0
Legislature of Ohio will elect me to tbeSenate, (J
or by the eternal God it will not elect any other ?
Democrat. 1 am tired of working for the benefit
of others.' This"
163209832605,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"The July number of Harper's Magazine includes
eighteen articles, exclusive of the five
editorial departments. Of these articles, covering
topics of ths most varied character, nine

are illustrated, of which only three are less
than ten page* in length. Seventy-three illustrations
are given, making this the most pro- (
fusely illustrated number that has ever been
issued ; and the quality of the cuts, which are i
all beautiful, characteristic, effective, and ex- J
cellently well printed, is as remarkable as their .
quantity.
For sale by"
163209832661,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"which it was stipulated that the Presi p
tent should give the patronage of the Federal fu
Jovernmeut in the different States to certain Hl
nen therein named, who, iu turn, should ao- j m
lively exert themselves in behalf of the mea- U|
lures of the then existing Administration. It ^
s unnecessary to say that Mr. Vallandigham's
tame figured conspicuously in the document as
he leader of the Ohio Democracy. I never saw to
he origiual of this ; but I saw what M r. Val- ; is,
andigbain said was a 'rough draft of it. I se
vus in Washington at the time of Mr. Vallan- j co
ligbam's arrival; he sent a note to me request- j pj
og me to call and see me, which I did. lie j 0p
old me what he had done?that he called on _c
he President, explained his mission, and left ^
he document with him ; and asked me to call
n the President that evening and get his views j 0f
n the matter. I complied ; but 1 found the t;c
'resident quite unwilling to agree to the terms ^
f the contract. He objected to the men who
rere named in it, and especially to Mr. Vallan ^
igham himself as obnoxious to the people, and
kely to do more harm than good by their sup- ^
ort of any Administration. 1 called on Mr. en
'allandigham the next day, and told him
lainly what the President had said. It seemed tjj(
o excite him very much to be told that he was
npopular. He insisted that he represented 0
,000,000 of votes ;n the North, and that the mi
upport of these votes could never be obtained en
y any Administration that disregarded him, jn
r consigned him to a 'back seat.' From that pe
ay forward he never liked Andrew Johnson. i._

""If his life"
257698466948,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"to
go extensively into the cattle business, from
which he expects to realize handsome profits;
and if he succeeds he also expects to be instrumental
in inducing a number of his countrymen
to join him in bis new home. He will
bring his own servants and laborers over"
326418883730,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"Senator Hrownlow is iti wretched health,
UI>.1 O A * *

..... .viiccm aoic co reaj or write; but he
pertinaciously refuses to give up his scat to a
rebel, and means to seek the Magnetic Spring
to recruit for next winter's session.
?A"
412317960415,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"is a large
mass of rubbish that has been brought up ;
while over the tuouth itself is a triangular gin,
with iron wheel attached, with guy, for running
ip the excavated soil. Looking down the shaft,
one sees that it is lined for the first twenty feet i
with frames four feet six inches in the clear ; i
further down the Sanctuary wall and soil cut
through are seen, and a man standing at what
ippeurs to be the bottom. An order is given ;
to this man, who repeats it, and then, faintly,
is heard a sepulchral voice answering, as it
were, from another world. Reachiug down to
the man who is visible is a thirty-four feet t opeladder
; and, on descending by it,|one finds he is
itanding ou a ledge which the ladder does not
touch by four feet. This ledge is a top of a
wall running north and south, and abutting on
*he Sanctuary wall ; its east face just cuts the
:cntre of the shaft, which has to be canted off j
sbout two feet toward the east, just where some I
large loose stones jut out in the most disagreeable
manner, liere five more frames have been
Qxed to keep these stones steady. On peering
iown from this ledge one sees the Sanctuary
.-..II : : .-i

nun, mm u,o uiujcciiDg courses, unui mey are
lost in the darkness below ; observing also, at
the same time, that two sides of the shaft are
cut through the soil,aand are self-surpporting.
Now to descend this second drop the ladder is
again required; accordingly, having told the
man at the bottom to get under cover, it is
lowered to the Ledge, from whence it is found
that it does not reach to the l>ottom by several
feet. It is therefore lowered to the required
distance, and one has to reach it by climbing
doavn hand over hand for about twelve feet.
On passing along one notes the marvelous joints
of the Sanctuary wail stones, and also, probably,
getsja few blows on"
412317960420,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"can be
$iven by any general description :
"" Ou Friday, having arrived at a depth of!'
leventy-nine feet, the uien were breaking up a :
itoue at the bottom of the shaft. Suddenly the
ground gave way, down went the stone and the
maimer, the men barely saving themselves,
fhey at once rushedjup, and told the sergeant
hey had found the bottomless pit. I went
iown to the spot and examined it; and, in orier
that you may have an idea of the extent of
)ur work, 1 will give you a description of our
lescent.
44 The shaft mouth is on the south side of
.he Sanctuary wall, near the southwest angle,
unong the prickly pears; beside it, to the east,
lying against the Sanctuary wall, is a large
mass of rubbish that has been brought up ;
while over the tuouth itself is a triangular gin,
with iron wheel attached, with guy, for running
ip the excavated soil. Looking down the shaft,
one sees that it is lined for the first twenty feet i
with frames four feet six inches in the clear ; i
further down the Sanctuary wall and soil cut
through are seen, and a man standing at what
ippeurs to be the bottom. An order is given ;
to this man, who repeats it, and then, faintly,
is heard a sepulchral voice answering, as it
were, from another world. Reachiug down to
the man who is visible is a thirty-four feet t opeladder
; and, on descending by it,|one finds he is
itanding ou a ledge which the ladder does not
touch by four feet. This ledge is a top of a
wall running north and south, and abutting on
*he Sanctuary wall ; its east face just cuts the
:cntre of the shaft, which has to be canted off j
sbout two feet toward the east, just where some I
large loose stones jut out in the most disagreeable
manner, liere five more frames have been
Qxed to keep these stones steady. On peering
iown from this ledge one sees the Sanctuary
.-..II : : .-i

nun, mm u,o uiujcciiDg courses, unui mey are
lost in the darkness below ; observing also, at
the same time, that two sides of the shaft are
cut through the soil,aand are self-surpporting.
Now to descend this second drop the ladder is
again required; accordingly, having told the
man at the bottom to get under cover, it is
lowered to the Ledge, from whence it is found
that it does not reach to the l>ottom by several
feet. It is therefore lowered to the required
distance, and one has to reach it by climbing
doavn hand over hand for about twelve feet.
On passing along one notes the marvelous joints
of the Sanctuary wail stones, and also, probably,
getsja few blows on skull aud knuckles
from falling pebbles. Just on reaching the
bottom one recdlleots there is still a pit of nakuown
depth to be explored, and cautiouly
straddle across it. Then can be seen that one

% %
^RA
!32.ftO h year in adranc?
f? &lt; '??jh??* fbr ?lo.
coarse in the Sanctuary wall, near the bottom,
is quite smooth all over, the stone l>eing fiuely
dressed, around the drafts ; one also see9 two
stout boards lying against the Sanctuary wall,
under which the men retire whenever an accidental
shower of stones renders their position
dangerous. One is now at a depth of seventynine
feet from the surface, and from here we
coniine ice the exploring of the bottomless
pit.' After dropping a rope down, we found
that it was only six feet deep, though it looked
black enough for any thing.""
Further explorations disclosed a subterruneau
passage, perhaps originally constructed j
to carry off theoverflow from the Temple ; and
the intrepid investigator crawled on his hands
and feet 400 feet along the slimy drain through

tuc uiuu, uir passage tt?. limes necuiiiiiig
narrow that he could barely squeeze through,
and the air so foul as to threaten suffocation.
The difficulty of his position is indicated by the
fact that he had to hack out 200 foet before he
could get to a point where he con'd turn his
head. ? From "" The Recovery of Jerusalem,""
bv Lyman Abbott, in //nrper's Maga.ine for
July.
I!iirn"
463857748129,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"deposit, as he
. i or she may prefer, within twenty days after
i ; those dates.
1 No interest will be allowed or paid on any sum
. ! withdrawn before the first days of July or Janu.
i_ J 1. * L i

:try in eacn year un me periou wuicn may nave
elapsed since the date of the last dividend.
On deposits of live thousand dollars and upwards
only live per cent, per annum will be
allowed.
Rule XIV shall read thus:
Deposits in sums of not less than fifty dollars
may be received, to be subject to check at sight,
whiph shall draw iuterest from date of deposit at
( the rate of lour per cent, per annum, on condition
that the sums so deposited shall remain on
' deposit not less than thirty days.
' | Rut deposits made under this rule will not
participate in the higher rate of iuterest of
1"
541166701767,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"inventions. Hk
? ' Raise your right arm,"" sharply urged the
clerk of a Portland court, as a witness elevated
his left to take the oath. The man obeyed, and
up went an empty sleeve?what belonged in it
had been left at Bull Run. The clerk at once
became very gentle.
?There"
558346011848,4,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"very gentle.
?There is a response from Connecticut to
the Democratic departure. The charter election
at Norwich resulted in tho election of a
Republican mayor by 310 majority. Last ye:.r
a Democrat was elected by 350 majority. Republican
gain 660. Jh
?The"
